0,1
False,"“Contra fatos não há argumentos. Vejam o total desmatado da Amazônia, por governo:
FHC: 153 mil Km²
Lula: 125 mil Km²
Dilma: 36 mil Km²
Bolsonaro: 2,9 mil Km²
Por que a imprensa só fala sobre o desmatamento do governo atual? Nós sabemos a resposta. #AmazoniaSemONGs #PrayforAmazonia”
Texto em imagem publicada no Facebook que, até as 17h do dia 27 de setembro de 2021, havia sido compartilhada por 20 mil pessoas
"
False,"“O AGRO É MAIS …
Um hectare de Soja consegue sequestrar de 10 a 15 ton/ha de Co2, um hectare de milho de 15 a 20 ton/ha, um hectare de pastagem de 2 a 3 ton/ha, um ano no ciclo da agricultura com soja no verao e milho safrinh+brachiaria retira do ar pelo menos cerca de 30 ton/ha de Co2 e estoca isto no solo. Um hectare de floresta tropical virgem nao sequestra mais de 15 ton/ha de Co2 por ano. A agricultura retira mais Co2 da atmosfera que as florestas. Fonte- Embrapa Cerrado, 2007. Não é a agricultura que vai acabar com o mundo, é a Ignorancia!!!”
"
False,"“Resposta da Churrascaria Fogo de Chão de NY sobre os comentários lixo da Globolixo e CNN lixo.
Grande prazer e honra receber e servir nosso presidente Jair Messias Bolsonaro e sua equipe diplomática no “puxadinho improvisado” da nossa churrascaria em Nova York.
Quero antagonizar e desmentir a desclassificada mídia corporativa do Brasil, #globolixo e #CNNLixo(Comédia News Network), ambas maiores produtoras de #fakenews, quando publicaram em suas matérias que o presidente Bolsonaro almoçou em um “puxadinho improvisado” na nossa churrascaria.
Primeiro lugar temos estrutura física e financeira suficiente pra receber com total conforto e segurança qualquer chefe de estado, e não seria diferente com o nosso.
(…) Temos na frente da churrascaria um calçadão enorme onde todos os anos durante o verão montamos um pátio com tendas, mesas, cadeiras e plantas para servir “al fresco” a todos os nossos clientes.
(…) E diante dos fatos mencionados acima, dos quais presenciei e até participei ativamente, chego à conclusão que estou #FechadoComBolsonaro Abraços moçada.”
Texto que circula em grupos de WhatsApp
"
False,"“Link direto de um site do governo americano com análise indicando que até o dia 28 de agosto as vacinas da COVID já mataram pelo menos 150 mil americanos. ” 
"
False,"“Quando criticarem o Mito, esfreguem essa foto… reativa a memória!
Lula Bêbado, Mijado e Fazendo Caretas em Davos, durante o Forum – Janeiro 2003
Lula dá vexame na Suíça, fica bêbado, se mija todo e os assessores tiveram que o levar discretamente embora para o Hotel. Ministra fica profundamente envergonhada”
Legenda de imagem que circula em grupos de WhatsApp
"
False,"“URGENTE: Autoridades acabam de emitir ALERTA NO Brasil após erupção de vulcão capaz de gerar tsunami no país! Link da matéria nos comentarios 😱😱😱”
Legenda de imagem que, até 19h30 do dia 22 de setembro de 2021, havia sido visualizada por 861 mil usuários no Facebook
"
False,"“Estudo descobre que meninos adolescentes têm seis vezes mais probabilidade de sofrerem de problemas cardíacos por causa da vacina do que serem hospitalizados pelo COVID”
Título de texto do site ‘Covidflix’ que circula em grupos de WhatsApp
"
False,"“(…) Essa menina que eu gravei agora há pouquinho é Datafolha, deixou até o cartão com a gente. Ela não quis entrevistar eu e ele só porque a gente é eleitor do Bolsonaro. Agora entrevistou ali cinco cara que disse que ia votar em PT. (…) Ele falou que ia votar em Bolsonaro e ela falou o que? ‘Ela falou que não ia registrar.’ A cota já tinha [sido] feito, não sei o quê. Mas tinha parado o cara ali recentemente (…)”
"
False,"“O sistema tomou uma invertida, o voto impresso vai ao plenário (…) Graças às manifestações do 07 de setembro”
Texto em vídeo e legenda de post publicado no Facebook que, até 16h do dia 21 de setembro de 2021, havia sido compartilhado por 1,2 mil pessoas
FALSO
"
False,"“Bolsonaro chegando no aeroporto internacional JFK em Nova York ! Olha a situação que ficou o saguão de desembarque do aeroporto……..”
Texto em vídeo que, até 18h30 do dia 20 de setembro de 2021, havia sido compartilhado por 99 usuários no Facebook
"
False,"“Se Bolsonaro se reeleger, eu desisto do Brasil e declaro o Ceará uma nação independente. Vou regê-lo aos moldes de Getúlio e torná-la uma potência em no máximo 6 meses. Já não tenho idade para ficar de babaquice. – Ciro Gomes”
"
False,"“[Lei de Reforma do Congresso de 2013:] Projeto de emenda à Constituição de iniciativa popular entregue ontem ao Congresso Nacional com um número recorde de 2,5 milhões de assinaturas”
Trecho de vídeo que circula em grupos de WhatsApp
"
False,"
"
False," 
"
False,"“É uma injeção de uma substância que não foi totalmente testada quanto à segurança. E ainda não se mostrou eficaz”
Fala da professora Julie Ponesse em vídeo que circula em grupos de WhatsApp
"
False,"“VIVA A ROMÊNIA! 
"
False,"A atriz também disse que a desinformação é uma tentativa de intimidar quem se opõe ao governo Bolsonaro – no dia 7 de setembro ela se posicionou contra o presidente no Twitter. Paolla afirmou ainda que a prostituição não deveria ser usada para atacar alguém. “Eu tenho muito respeito por todas as mulheres, elas estejam desempenhando a função que for, por necessidade ou por vontade. Combato a opressão, o abuso infantil, a exploração da mulher, o machismo, o sexismo, a misoginia, mas JAMAIS julgarei alguém por suas decisões”, disse.


"
False,"“Na Alemanha o governo subiu preço de combustível. Em apenas uma hora de tempo as pessoas abandoram seus carros nas ruas e avenidas e foram a pé para casa. Mais de um milhão de carros abandonados. Tiveram que baixar o preço. Quando o povo é inteligente os corruptos não conseguem concretizar seus objetivos”
Legenda de imagem publicada no Facebook que, até 13h do dia 15 de setembro de 2021, tinha mais de 2,8 mil compartilhamentos
"
False,"“Passar na porta da Gleisi Hoffman buzinando no dia 7 de setembro é muito legal. Ver a petista cair de bunda no chão não tem preço” 
"
False,"A informação analisada pela Lupa é falsa. Olavo de Carvalho de fato afirmou que não negaria apoio e nem abandonaria Jair Bolsonaro (sem partido), mas isso aconteceu em 3 de julho de 2020, em uma publicação feita na conta pessoal do filósofo no Twitter. Naquele dia, grupos olavistas discordaram do convite, feito pelo presidente, para que o secretário da Educação do estado do Paraná, Renato Feder, assumisse o cargo de ministro da Educação. Portanto, a postura de Carvalho não tem relação com as novas críticas que Bolsonaro recebeu recentemente, após publicar carta de recuo escrita pelo ex-presidente Michel Temer (MDB). 
"
False,"“Manda pra todo mundo que connhecer. Sobrinho do Lula foi preso em Canarana/MT com aproximadamente 6 milhões de reais e disse para a Polícia que era do tio Lula e foi para comprar uma fazenda. 
A delegacia está cercada à 200 mts pq a população ameaça invadir a delegacia, a força nacional já foi deslocada para o local para ajudar na segurança.”
"
False,"“OS ESQUERDOPATAS roubou até a foto original”
"
False,"
"
False,"Ao falar dos imunizantes da Janssen, da AstraZeneca e da Pfizer/ BionTech, a médica sugere que essas fórmulas transformam o organismo das pessoas vacinadas em “fábricas de proteína spike”, a proteína do novo coronavírus que se liga às células humanas, permitindo a sua invasão. Por WhatsApp, leitores da Lupa sugeriram que esse conteúdo fosse analisado. Confira a seguir o trabalho de verificação​:
"
False,"A informação analisada pela Lupa é falsa. Segundo o Tribunal Superior Eleitoral (TSE), nenhuma fraude foi comprovada em 24 anos de uso do equipamento. Além disso, a Polícia Federal não encontrou registros de investigações sobre fraudes que comprometessem o sistema desde que começou a ser usado. O vídeo de Eduardo Costa foi publicado em outubro de 2018, quando o cantor fez a gravação em referência ao processo eleitoral daquele ano. A gravação voltou a circular após as manifestações de 7 de setembro.
"
False,"“Ou as instituições solucionam o problema político pela ação do Judiciário, retirando da vida pública esses elementos envolvidos em todos os ilícitos, ou então nós teremos que impor isso”
Fala do vice-presidente da República Hamilton Mourão em vídeo publicado no Facebook que, até as 20h do dia 09 de setembro de 2021, tinha sido visualizada 111 mil vezes.
FALSO
"
False,"“Todas essas injeções vão necessariamente reduzir a sua expectativa de vida. […] A expectativa de vida de quem se injeta é de, no máximo, dez anos. Aliás, dez anos eu tô sendo boazinha, porque a expectativa é que em dois ou três anos a coisa comece a pegar.”
Fala em vídeo que, até 18h do dia 9 de setembro de 2021, havia sido visualizado por 8,6 mil usuários no Instagram
"
False,"FALSO
"
False,"O vídeo analisado pela Lupa é antigo. Ele foi gravado em março de 2016 e mostra pessoas vaiando Alexandre de Moraes, que, na época, era secretário da Segurança Pública de São Paulo. Na ocasião, a polícia tentava retirar manifestantes contrários à então presidente Dilma Rousseff da Avenida Paulista, já que um protesto favorável ao governo estava para ser realizado no dia seguinte. Enquanto dava entrevista sobre a situação, Moraes foi agredido e ofendido por alguns manifestantes, e teve de deixar a Paulista sob escolta. 
"
False,"
"
False,"“Você não verá esta imagem na Grande Imprensa!! Rio de Janeiro neste momento!!“”
Legenda da imagem publicada no Facebook que, até as 15h de 8 de setembro de 2021, tinha mais de 400 compartilhamentos
"
False,"“Moraes deve deixar o país na madrugada desta terça”
Publicação que circula no Facebook e que, até as 11h do dia 8 de setembro de 2021, tinha sido compartilhada por mais de 250 pessoas
"
False,"“Gráfico com a evolução do número de prisões arbitrárias, violações de lares e processos inconstitucionais contra conservadores. Vai piorar…”
Legenda de gráfico que, até 11h30 do dia 7 de setembro de 2021, havia sido curtido por mais de 16 mil usuários no Instagram
"
False,"“NÃO COMPRE PRODUTOS
ESSA EMPRESA “PROIBE” O USO DE NOSSA “BANDEIRA” EM SEUS CAMINHÕES E NO PÁTIO DA FÁBRICA.
AJUDE A DIVULGAR. 👍👍👍”
Texto aplicado em imagem publicada no Facebook que, até as 15h de 6 de setembro de 2021, tinha mais de 880 compartilhamentos.
"
False,"“Caminhoneiros bloqueiam estrada e olha o que acontece quando chega a PRF E EXERCITO.
"
False,"“VEJA ISSO HOJE AÍNDA É DOMINGO DIA 29 DE AGOSTO IMAGINA DIA 7 DE SETEMBRO…”
Legenda da vídeo publicado no Facebook que, até as 19h de 3 de setembro de 2021, tinha mais de 22 mil compartilhamentos
"
False,"FALSO
"
False,"“Começou a privação da liberdade de ir e vir do povo paraense, pois pasmem, no dia 07/09, o povo está proibido de se manifestar e poderá ser preso. Repassem.”
Legenda de vídeo que circula em grupos de WhatsApp
"
False,"“Quem vai pedir desculpas aos familiares dos mortos?
AGORA É ESTUDO CIENTÍFICO!!!!
‘Hidroxicloroquina para profilaxia da COVID-19 atinge o mais alto nível de evidência científica'”
Texto que circula no WhatsApp
"
False,"“Vocês querem ouvir uma bomba quentinha? Ouçam um áudio do Almirante da reserva Fernando Catta Preta Braumaier na reunião dos 33 no clube Naval do RJ, realizado hoje a tarde.”
Legenda de áudio que circula em grupos de WhatsApp
"
False,"“7 de setembro a todo vapor…
Tropa chegando.😎👉👉”
Legenda de vídeo que, até 13h do dia 2 de setembro de 2021, havia sido visualizado por 1,9 mil usuários no Facebook
"
False,"Texto que circula junto com vídeo pelo WhatsApp
"
False,"“7/9 vai ser gigante!
"
False,"“Olha, com todo o respeito que eu tenho pelas instituições brasileiras… Eu tô conversando com quem é pastor, com quem é padre. Eu vou conversar com todo mundo, enquanto povo brasileiro e enquanto eleitores. Se eu ganhar as eleições, aí eu vou conversar como chefe supremo, pra dizer qual é o papel deles.”
Fala atribuída ao ex-presidente Luiz Inácio Lula da Silva (PT) em vídeo que, até 14h do dia 1º de setembro de 2021, contabilizava 83,7 mil visualizações no Instagram
"
False,"“São missionárias no Afeganistão jogadas em praça pública dentro de sacos plásticos para morrer por causa da palavra de Deus”
Legenda de imagem publicada no Facebook que, até às 15h do dia 31 de agosto de 2021, tinha mais de 170 compartilhamentos 
"
False,"“Tô aqui passando na BR-060, depois do Parque Leão. Olha o tanto de gente que tá indo pra manifestação lá do Bolsonaro, maluco. […]”
Fala de homem em vídeo que, até 16h do dia 31 de agosto de 2021, havia sido visualizado 9 mil vezes no Facebook
"
False,"FALSO
"
False,"“O CDC dos EUA retira o teste de PCR devido a ele não ser capaz de distinguir a Covid dos vírus da gripe”
Texto em imagem que circula pelo WhatsApp
"
False,"“Boa tarde, companheiros e companheiras! Tudo bem? Se não fosse Bolsonaro estar no lugar de Lula, nosso país iria tá quebrado! E é sério, eu tô falando a verdade. Esse que é o verdadeiro guerreiro”
Fala de menino em vídeo que circula pelo WhatsApp
"
False,"“INTERPOL DESCOBRE QUADRO QUE DESAPARECEU DO PALÁCIO DO PLANALTO
"
False,"“Um pai vai proteger seus filhos!!! Rezemos pelo Afeganistão! Jesus, Misericórdia!!!”
Legenda de imagem publicada no Facebook que, até às 17h do dia 26 de agosto de 2021, tinha mais de 140 compartilhamentos 
"
False,"“Eike Batista confessou: “Eu paguei propina pro ministro Fachin, pra Rosa Weber, pro Gilmar Mendes, pro Tófoli, pro Renan, pro Rodrigo Maia, pro Lula, pra Dilma, pra Gleisi Hoffmann, pro Temer”
Texto em imagem que circula pelo WhatsApp
"
False,"“O ministro da defesa, GENERAL BRAGA NETO FEZ UM CONVITE ESPECIAL AO SÉRGIO REIS E ZÉ TROVÃO PARA PARTICIPAR DO DESFILE DE 07/09/2021 NO CAMAROTE COM O PRESIDENTE JAIR BOLSONARO E OS GENERAIS, ALMIRANTES E BRIGADEIROS DAS TRÊS FORÇAS.”
Texto em post publicado no Facebook que, até as 15h30 de 26 de agosto de 2021, tinha mais de 692 compartilhamentos
"
False,"“O TSE poderá cassar todos os candidatos cristãos que forem eleitos, pois acabou de inventar o crime de abuso de poder religioso”
Vídeo que circula em grupos de WhatsApp
"
False,"“Um artigo pré-impresso do prestigioso Grupo de Pesquisa Clínica da Universidade de Oxford, publicado em 10 de agosto no The Lancet, descobriu que indivíduos vacinados carregam 251 vezes a carga do vírus COVID-19 em suas narinas em comparação com os não vacinados”
"
False,"“Estão colocando uma faixa vermelha na nossa bandeira verde-amarela. […] Eles não estão mais escondendo, né. É guerra”
Vídeo que circula em grupos de WhatsApp
"
False,"“Acampamento em frente ao congresso Nacional em Brasília pra protesto no dia 7 de setembro”
Legenda de vídeo que circula em grupos de WhatsApp
"
False,"“O Talibã já começou os ‘julgamentos’ coletivos. As sentenças são fortes.”
Legenda de vídeo que circula pelo WhatsApp
"
False,"“‘Lamento que as mulheres estejam sofrendo com o Talibã, mas eu tou feliz porque o Talibã representa uma derrota dos EUA’. Lula em 17/08/2021”
Frase atribuída ao ex-presidente Luiz Inácio Lula da Silva (PT) em imagem publicada no Facebook que, até 18h do dia 20 de agosto de 2021, tinha 351 compartilhamentos
"
False,"FALSO
"
False,"FALSO
"
False,"“BOLSONARO É VAIADO NO CEARÁ!
Ninguém aguenta mais um governo de fome, morte, destruição do meio ambiente e que defende ditaduras #forabolsonarogenocída”
Legenda da post publicado no Facebook que, até as 18h30 de 18 de agosto de 2021, tinha 799 compartilhamentos
"
False,"“Afeganistão após a tomada pelo Talibã. Julgamento sumário de uma mulher. Infelizmente isso não causa comoção mundial. Se fosse a derrubada de uma arvore da Amazônia, a ONU e os lacradores estariam viralizando e acusando o governo”
Legenda de vídeo que circula pelo WhatsApp
"
False,"
"
False,"“O Supremo Tribunal Federal, através do seu ministro Alexandre de Moraes, afastou dois auditores fiscais. […] [Os auditores] fizeram um filtro com quase 800 mil servidores e identificaram 133 servidores que estavam com movimentações com indícios de irregularidade. Ou seja, a pessoa está com movimentação que parece incompatível com o que ganha. […] No entanto, entre esses 133 servidores, eles detectaram dois ministros aqui do STF. O Dias Toffoli, que é o presidente, e o Gilmar Mendes. E, por isso, na verdade, o Alexandre de Moraes afastou esses dois servidores, esses dois auditores fiscais”
Vídeo que circula em grupos de WhatsApp
"
False,"“Prestígio é esse aíAgora pela manhã em Recife.Lula saindo do hotel”
Legenda de vídeo que circula pelo WhatsApp
"
False,"“Lula vaiado agora dia 16/08/21 em um restaurante do Recife, Lula ladrão seu lugar é na prisão! 😡👊🏻💩”
Vídeo que circula em grupos de WhatsApp 
"
False,"“Batedeira de feijão tá aqui no Dnocs, que Bolsonaro mandou aqui em Sussuarana e eles não entregaram! Eles não entregaram. Tentando fazer política no interior, entendeu? Para enganar o eleitor. Olha aqui. Bolsonaro mandou tudo isso aqui para mandar para o interior. Você que é do interior que tá sem roçadeira, sem batedeira de feijão, tá tudo aqui no Dnocs (…) Eles entregam isso na época da eleição para enganar vocês, entendeu? Para enganar vocês. (…) Isso daqui é o governo do PT. PT, PMDB, PSDB o DEM… Trabalha desse jeito. O comunismo é isso”
"
False,"“O Lula Ladrão chegou!!!
O povo de Recife foi hoje ao aeroporto internacional dos Guararapes receber ‘O nove dedos’, Lula. A Recepção foi aos Gritos de: ‘O Ladrão Chegou’”
Vídeo que circula em grupos de WhatsApp
"
False,"“[Rogério Galloro] foi delegado da investigação no caso do Adélio”
Texto em imagem que, até às 18h do dia 13 de agosto de 2021, tinha sido compartilhado por 2,8 mil pessoas no Facebook 
"
False,"“Mineradora da Noruega destruindo o meio ambiente na Amazônia. Lula vendeu o solo para a Noruega em documento secreto.”  
Texto em post no Instagram que, até as 16h20 do dia 12 de agosto de 2021, tinha sido compartilhado mais de 240 vezes
"
False,"“Não há indicação […]. Quem teve a doença está imunizado pela própria doença. A vacina nada mais é do que uma tentativa de simular a doença para obrigar o sistema imunológico a produzir anticorpos. Então quem teve a doença está absolutamente imunizado”
Trecho de vídeo que circula em grupos de WhatsApp
"
False,"“O hacker preso pelas invasões aos celulares de Moro e do pessoal da Lava Jato alugava uma casa em Brasília que tinha sido ocupada por José Dirceu.” 
Conteúdo compartilhado no WhatsApp 
"
False,"“O mesmo desfile de hoje, porém, em 2015… sem nenhum chilique da ESQUERDA nem da mídia…..afinal, eles podem TUDO!!”
Texto em imagem que, até às 11h do dia 12 de agosto de 2021, tinha sido compartilhado por 280 pessoas no Facebook 
"
False,"“Passeata, carreata, motociata, jetskyseata e agora tanqueceata, Bolsonaro é foda mesmo, enquanto isso o bandido LULA nem na rua pode sair porque é vaiado”
Texto em imagem que, até às 19h do dia 11 de agosto de 2021, tinha sido compartilhado por pessoas no Facebook 
"
False,"“Israel: infecção anterior protege 7 vezes mais que vacina covid da Pfizer
"
False,"“A vila olímpica de Tokio custou US$ 29 milhões. A do Rio 2016 custou US$ 900 milhões. Isso é tudo o que você precisa saber sobre a era lulopetista.”
Texto em imagem que, até 18h do dia 10 de agosto de 2021, havia sido compartilhada por 203 usuários no Facebook
"
False,"“Veículos militares capotam a caminho de desfile no Planalto. 🤣🤣🤣 Amigos, imaginem numa guerra… Chega a ser ridículo. 🙄🙄🙄 Confiram o vídeo! 😂😂😂😂😂”
Legenda de vídeo publicado no Facebook que, até as 16h de 10 de agosto de 2021, tinha 389 compartilhamentos
"
False,"“Lula testa sua popularidade kkkk”
Legenda de vídeo do TikTok que circula no WhatsApp
"
False,"“Esse é o Janino, conhecido como ‘pai das urnas eletrônicas’. Comandou as urnas no TSE por 15 anos. Qdo a PF ficou na cola dele, ele foi exonerado no TSE e virou ASSESSOR DO BARROSO boca de veludo!”
Texto compartilhado no Facebook que, até às 19h do dia 9 de agosto de 2021, tinha sido compartilhado mais de 300 pessoas no Facebook 
"
False,"A reportagem e a investigação, no entanto, não reconhecem a existência de fraude nas eleições de 2018, e, sim, acesso indevido a sistemas do TSE com informações sensíveis ou sigilosas. Confira a seguir o trabalho de verificação da Lupa:
"
False,"“PROCESSO SELETIVO SESI 2021
"
False,"“Ainda que de conhecimento público, os vídeos que foram extraídos de populares foram meramente demonstrativos, pois há centenas de casos parecidos e remetem a casos de manipulação das urnas”
"
False,"“BOLSONARO REFORMOU HOSPITAL ABANDONADO PELO LULA E DILMA”
Texto em imagem compartilhada no Facebook que, até às 17h do dia 5 de agosto de 2021, tinha sido compartilhado por 2 mil pessoas no Facebook 
"
False,"“Hoje eu vou mostrar para vocês como é possível fraudar o código-fonte de uma urna eletrônica”
Frase em vídeo que circula no WhatsApp
"
